raw/disc/disc_proportion_expert_pred,raw/disc/global_step,raw/disc/disc_acc,raw/disc/n_generated,raw/disc/n_expert,raw/disc/disc_loss,raw/disc/disc_entropy,raw/disc/disc_acc_expert,raw/disc/disc_acc_gen,raw/disc/disc_proportion_expert_true
0.5,14725,1.0,32.0,32.0,4.731053593332035e-07,5.528501787921414e-06,1.0,1.0,0.5
0.5,14725,1.0,32.0,32.0,7.636840848590509e-08,1.1790543794631958e-06,1.0,1.0,0.5
0.5,14726,1.0,32.0,32.0,8.568163423205988e-08,1.2926757335662842e-06,1.0,1.0,0.5
0.5,14726,1.0,32.0,32.0,1.0617070245189097e-07,1.6856938600540161e-06,1.0,1.0,0.5
0.5,14727,1.0,32.0,32.0,5.029139416024009e-08,8.102506399154663e-07,1.0,1.0,0.5
0.5,14727,1.0,32.0,32.0,6.33298924412884e-08,9.424984455108643e-07,1.0,1.0,0.5
0.5,14728,1.0,32.0,32.0,8.940691742509443e-08,1.3262033462524414e-06,1.0,1.0,0.5
0.5,14728,1.0,32.0,32.0,5.58793225025056e-08,8.754431632951309e-07,1.0,1.0,0.5
0.5,14729,1.0,32.0,32.0,6.146726150291215e-08,9.39731762628071e-07,1.0,1.0,0.5
0.5,14729,1.0,32.0,32.0,8.195635103902532e-08,1.2276195775484666e-06,1.0,1.0,0.5
0.5,14730,1.0,32.0,32.0,3.9115530370281704e-08,6.202608346939087e-07,1.0,1.0,0.5
0.5,14730,1.0,32.0,32.0,5.4016680905988324e-08,8.735805749893188e-07,1.0,1.0,0.5
0.5,14731,1.0,32.0,32.0,8.754426517043612e-08,1.398846393385611e-06,1.0,1.0,0.5
0.5,14731,1.0,32.0,32.0,1.0058278121505282e-07,1.5459954738616943e-06,1.0,1.0,0.5
0.5,14732,1.0,32.0,32.0,5.774197120445024e-08,9.51811671257019e-07,1.0,1.0,0.5
0.5,14732,1.0,32.0,32.0,8.195634393359796e-08,1.2442469596862793e-06,1.0,1.0,0.5
0.5,14733,1.0,32.0,32.0,2.607702853651972e-08,4.2319072690588655e-07,1.0,1.0,0.5
0.5,14733,1.0,32.0,32.0,1.862644971595273e-08,2.9914164656474895e-07,1.0,1.0,0.5
0.5,14734,1.0,32.0,32.0,1.6763802790364934e-08,2.7008354663848877e-07,1.0,1.0,0.5
0.5,14734,1.0,32.0,32.0,3.7252885221050747e-08,5.736947059631348e-07,1.0,1.0,0.5
0.5,14735,1.0,32.0,32.0,4.284081356331626e-08,6.686896085739136e-07,1.0,1.0,0.5
0.5,14735,1.0,32.0,32.0,5.4016680905988324e-08,8.139759302139282e-07,1.0,1.0,0.5
0.5,14736,1.0,32.0,32.0,5.215402865133001e-08,8.121132282212784e-07,1.0,1.0,0.5
0.5,14736,1.0,32.0,32.0,3.7252885221050747e-08,5.885958671569824e-07,1.0,1.0,0.5
0.5,14737,1.0,32.0,32.0,8.940692453052179e-08,1.3560056686401367e-06,1.0,1.0,0.5
0.5,14737,1.0,32.0,32.0,1.0244543346971113e-07,1.4882534742355347e-06,1.0,1.0,0.5
0.5,14738,1.0,32.0,32.0,7.823106074056341e-08,1.1362135410308838e-06,1.0,1.0,0.5
0.5,14738,1.0,32.0,32.0,7.450577044210149e-08,1.1026859283447266e-06,1.0,1.0,0.5
0.5,14739,1.0,32.0,32.0,1.4901159417490817e-08,2.5331974029541016e-07,1.0,1.0,0.5
0.5,14739,1.0,32.0,32.0,8.381898908282892e-08,1.3206154108047485e-06,1.0,1.0,0.5
0.5,14740,1.0,32.0,32.0,3.1664953326071554e-08,5.085021257400513e-07,1.0,1.0,0.5
0.5,14740,1.0,32.0,32.0,2.6077021431092362e-08,4.284083843231201e-07,1.0,1.0,0.5
0.5,14741,1.0,32.0,32.0,6.891782788898126e-08,1.0672956705093384e-06,1.0,1.0,0.5
0.5,14741,1.0,32.0,32.0,5.9604616353681195e-08,9.238719940185547e-07,1.0,1.0,0.5
0.5,14742,1.0,32.0,32.0,8.195634393359796e-08,1.214444637298584e-06,1.0,1.0,0.5
0.5,14742,1.0,32.0,32.0,5.0291404818381125e-08,7.358767106779851e-07,1.0,1.0,0.5
0.5,14743,1.0,32.0,32.0,5.7741978309877595e-08,8.326023817062378e-07,1.0,1.0,0.5
0.5,14743,1.0,32.0,32.0,8.568163423205988e-08,1.3224780559539795e-06,1.0,1.0,0.5
0.5,14744,1.0,32.0,32.0,9.31322148289837e-08,1.4081741710469942e-06,1.0,1.0,0.5
0.5,14744,1.0,32.0,32.0,1.1175869119028903e-08,1.7508864402770996e-07,1.0,1.0,0.5
0.5,14745,1.0,32.0,32.0,2.2351738238057806e-08,3.9518735661658866e-07,1.0,1.0,0.5
0.5,14745,1.0,32.0,32.0,8.381899618825628e-08,1.2759119272232056e-06,1.0,1.0,0.5
0.5,14746,1.0,32.0,32.0,9.685747670573619e-08,1.4677642639071564e-06,1.0,1.0,0.5
0.5,14746,1.0,32.0,32.0,5.960460924825384e-08,9.387730983689835e-07,1.0,1.0,0.5
0.5,14747,1.0,32.0,32.0,6.705519695060502e-08,1.080334186553955e-06,1.0,1.0,0.5
0.5,14747,1.0,32.0,32.0,5.4016684458702e-08,8.586794137954712e-07,1.0,1.0,0.5
0.5,14748,1.0,32.0,32.0,2.2351731132630448e-08,4.6938657760620117e-07,1.0,1.0,0.5
0.5,14748,1.0,32.0,32.0,2.2351734685344127e-08,3.7997961044311523e-07,1.0,1.0,0.5
0.5,14749,1.0,32.0,32.0,9.872013606582186e-08,1.4994293451309204e-06,1.0,1.0,0.5
0.5,14749,1.0,32.0,32.0,2.6077017878378683e-08,4.1350722312927246e-07,1.0,1.0,0.5
0.5,14750,1.0,32.0,32.0,4.4703462265260896e-08,6.864856914035045e-07,1.0,1.0,0.5
